Address    Value     Region                    
0x8F7D     125       VIDEO_RAM                 
0x8F7E     126       VIDEO_RAM                 
0x8F7F     127       VIDEO_RAM                 
0x8F80     128       VIDEO_RAM                 
0x8F81     129       VIDEO_RAM                 
0x8F82     130       VIDEO_RAM                 
0x8F83     131       VIDEO_RAM                 
0x8F84     132       VIDEO_RAM                 
0x8F85     133       VIDEO_RAM                 
0x8F86     134       VIDEO_RAM                 
0x8F87     135       VIDEO_RAM                 
0x8F88     136       VIDEO_RAM                 
0x8F89     137       VIDEO_RAM                 
0x8F8A     138       VIDEO_RAM                 
0x8F8B     139       VIDEO_RAM                 
0x8F8C     140       VIDEO_RAM                 
0x8F8D     141       VIDEO_RAM                 
0x8F8E     142       VIDEO_RAM                 
0x8F8F     143       VIDEO_RAM                 
0x8F90     144       VIDEO_RAM                 
0x8F91     145       VIDEO_RAM                 
0x8F92     146       VIDEO_RAM                 
0x8F93     147       VIDEO_RAM                 
0x8F94     148       VIDEO_RAM                 
0x8F95     149       VIDEO_RAM                 
0x8F96     150       VIDEO_RAM                 
0x8F97     151       VIDEO_RAM                 
0x8F98     152       VIDEO_RAM                 
0x8F99     153       VIDEO_RAM                 
0x8F9A     154       VIDEO_RAM                 
0x8F9B     155       VIDEO_RAM                 
0x8F9C     156       VIDEO_RAM                 
0x8F9D     157       VIDEO_RAM                 
0x8F9E     158       VIDEO_RAM                 
0x8F9F     159       VIDEO_RAM                 
0x8FA0     160       VIDEO_RAM                 
0x8FA1     161       VIDEO_RAM                 
0x8FA2     162       VIDEO_RAM                 
0x8FA3     163       VIDEO_RAM                 
0x8FA4     164       VIDEO_RAM                 
0x8FA5     165       VIDEO_RAM                 
0x8FA6     166       VIDEO_RAM                 
0x8FA7     167       VIDEO_RAM                 
0x8FA8     168       VIDEO_RAM                 
0x8FA9     169       VIDEO_RAM                 
0x8FAA     170       VIDEO_RAM                 
0x8FAB     171       VIDEO_RAM                 
0x8FAC     172       VIDEO_RAM                 
0x8FAD     173       VIDEO_RAM                 
0x8FAE     174       VIDEO_RAM                 
0x8FAF     175       VIDEO_RAM                 
0x8FB0     176       VIDEO_RAM                 
0x8FB1     177       VIDEO_RAM                 
0x8FB2     178       VIDEO_RAM                 
0x8FB3     179       VIDEO_RAM                 
0x8FB4     180       VIDEO_RAM                 
0x8FB5     181       VIDEO_RAM                 
0x8FB6     182       VIDEO_RAM                 
0x8FB7     183       VIDEO_RAM                 
0x8FB8     184       VIDEO_RAM                 
0x8FB9     185       VIDEO_RAM                 
0x8FBA     186       VIDEO_RAM                 
0x8FBB     187       VIDEO_RAM                 
0x8FBC     188       VIDEO_RAM                 
0x8FBD     189       VIDEO_RAM                 
0x8FBE     190       VIDEO_RAM                 
0x8FBF     191       VIDEO_RAM                 
0x8FC0     192       VIDEO_RAM                 
0x8FC1     193       VIDEO_RAM                 
0x8FC2     194       VIDEO_RAM                 
0x8FC3     195       VIDEO_RAM                 
0x8FC4     196       VIDEO_RAM                 
0x8FC5     197       VIDEO_RAM                 
0x8FC6     198       VIDEO_RAM                 
0x8FC7     199       VIDEO_RAM                 
0x8FC8     200       VIDEO_RAM                 
0x8FC9     201       VIDEO_RAM                 
0x8FCA     202       VIDEO_RAM                 
0x8FCB     203       VIDEO_RAM                 
0x8FCC     204       VIDEO_RAM                 
0x8FCD     205       VIDEO_RAM                 
0x8FCE     206       VIDEO_RAM                 
0x8FCF     207       VIDEO_RAM                 
0x8FD0     208       VIDEO_RAM                 
0x8FD1     209       VIDEO_RAM                 
0x8FD2     210       VIDEO_RAM                 
0x8FD3     211       VIDEO_RAM                 
0x8FD4     212       VIDEO_RAM                 
0x8FD5     213       VIDEO_RAM                 
0x8FD6     214       VIDEO_RAM                 
0x8FD7     215       VIDEO_RAM                 
0x8FD8     216       VIDEO_RAM                 
0x8FD9     217       VIDEO_RAM                 
0x8FDA     218       VIDEO_RAM                 
0x8FDB     219       VIDEO_RAM                 
0x8FDC     220       VIDEO_RAM                 
0x8FDD     221       VIDEO_RAM                 
0x8FDE     222       VIDEO_RAM                 
0x8FDF     223       VIDEO_RAM                 
0x8FE0     224       VIDEO_RAM                 
0x8FE1     225       VIDEO_RAM                 
0x8FE2     226       VIDEO_RAM                 
0x8FE3     227       VIDEO_RAM                 
0x8FE4     228       VIDEO_RAM                 
0x8FE5     229       VIDEO_RAM                 
0x8FE6     230       VIDEO_RAM                 
0x8FE7     231       VIDEO_RAM                 
0x8FE8     232       VIDEO_RAM                 
0x8FE9     233       VIDEO_RAM                 
0x8FEA     234       VIDEO_RAM                 
0x8FEB     235       VIDEO_RAM                 
0x8FEC     236       VIDEO_RAM                 
0x8FED     237       VIDEO_RAM                 
0x8FEE     238       VIDEO_RAM                 
0x8FEF     239       VIDEO_RAM                 
0x8FF0     240       VIDEO_RAM                 
0x8FF1     241       VIDEO_RAM                 
0x8FF2     242       VIDEO_RAM                 
0x8FF3     243       VIDEO_RAM                 
0x8FF4     244       VIDEO_RAM                 
0x8FF5     245       VIDEO_RAM                 
0x8FF6     246       VIDEO_RAM                 
0x8FF7     247       VIDEO_RAM                 
0x8FF8     248       VIDEO_RAM                 
0x8FF9     249       VIDEO_RAM                 
0x8FFA     250       VIDEO_RAM                 
0x8FFB     251       VIDEO_RAM                 
0x8FFC     252       VIDEO_RAM                 
0x8FFD     253       VIDEO_RAM                 
0x8FFE     254       VIDEO_RAM                 
0x8FFF     255       VIDEO_RAM                 
0x9000     0         VIDEO_RAM                 
0x9001     1         VIDEO_RAM                 
0x9002     2         VIDEO_RAM                 
0x9003     3         VIDEO_RAM                 
0x9004     4         VIDEO_RAM                 
0x9005     5         VIDEO_RAM                 
0x9006     6         VIDEO_RAM                 
0x9007     7         VIDEO_RAM                 
0x9008     8         VIDEO_RAM                 
0x9009     9         VIDEO_RAM                 
0x900A     10        VIDEO_RAM                 
0x900B     11        VIDEO_RAM                 
0x900C     12        VIDEO_RAM                 
0x900D     13        VIDEO_RAM                 
0x900E     14        VIDEO_RAM                 
0x900F     15        VIDEO_RAM                 
0x9010     16        VIDEO_RAM                 
0x9011     17        VIDEO_RAM                 
0x9012     18        VIDEO_RAM                 
0x9013     19        VIDEO_RAM                 
0x9014     20        VIDEO_RAM                 
0x9015     21        VIDEO_RAM                 
0x9016     22        VIDEO_RAM                 
0x9017     23        VIDEO_RAM                 
0x9018     24        VIDEO_RAM                 
0x9019     25        VIDEO_RAM                 
0x901A     26        VIDEO_RAM                 
0x901B     27        VIDEO_RAM                 
0x901C     28        VIDEO_RAM                 
0x901D     29        VIDEO_RAM                 
0x901E     30        VIDEO_RAM                 
0x901F     31        VIDEO_RAM                 
0x9020     32        VIDEO_RAM                 
0x9021     33        VIDEO_RAM                 
0x9022     34        VIDEO_RAM                 
0x9023     35        VIDEO_RAM                 
0x9024     36        VIDEO_RAM                 
0x9025     37        VIDEO_RAM                 
0x9026     38        VIDEO_RAM                 
0x9027     39        VIDEO_RAM                 
0x9028     40        VIDEO_RAM                 
0x9029     41        VIDEO_RAM                 
0x902A     42        VIDEO_RAM                 
0x902B     43        VIDEO_RAM                 
0x902C     44        VIDEO_RAM                 
0x902D     45        VIDEO_RAM                 
0x902E     46        VIDEO_RAM                 
0x902F     47        VIDEO_RAM                 
0x9030     48        VIDEO_RAM                 
0x9031     49        VIDEO_RAM                 
0x9032     50        VIDEO_RAM                 
0x9033     51        VIDEO_RAM                 
0x9034     52        VIDEO_RAM                 
0x9035     53        VIDEO_RAM                 
0x9036     54        VIDEO_RAM                 
0x9037     55        VIDEO_RAM                 
0x9038     56        VIDEO_RAM                 
0x9039     57        VIDEO_RAM                 
0x903A     58        VIDEO_RAM                 
0x903B     59        VIDEO_RAM                 
0x903C     60        VIDEO_RAM                 
0x903D     61        VIDEO_RAM                 
0x903E     62        VIDEO_RAM                 
0x903F     63        VIDEO_RAM                 
0x9040     64        VIDEO_RAM                 
0x9041     65        VIDEO_RAM                 
0x9042     66        VIDEO_RAM                 
0x9043     67        VIDEO_RAM                 
0x9044     68        VIDEO_RAM                 
0x9045     69        VIDEO_RAM                 
0x9046     70        VIDEO_RAM                 
0x9047     71        VIDEO_RAM                 
0x9048     72        VIDEO_RAM                 
0x9049     73        VIDEO_RAM                 
0x904A     74        VIDEO_RAM                 
0x904B     75        VIDEO_RAM                 
0x904C     76        VIDEO_RAM                 
0x904D     77        VIDEO_RAM                 
0x904E     78        VIDEO_RAM                 
0x904F     79        VIDEO_RAM                 
0x9050     80        VIDEO_RAM                 
0x9051     81        VIDEO_RAM                 
0x9052     82        VIDEO_RAM                 
0x9053     83        VIDEO_RAM                 
0x9054     84        VIDEO_RAM                 
0x9055     85        VIDEO_RAM                 
0x9056     86        VIDEO_RAM                 
0x9057     87        VIDEO_RAM                 
0x9058     88        VIDEO_RAM                 
0x9059     89        VIDEO_RAM                 
0x905A     90        VIDEO_RAM                 
0x905B     91        VIDEO_RAM                 
0x905C     92        VIDEO_RAM                 
0x905D     93        VIDEO_RAM                 
0x905E     94        VIDEO_RAM                 
0x905F     95        VIDEO_RAM                 
0x9060     96        VIDEO_RAM                 
0x9061     97        VIDEO_RAM                 
0x9062     98        VIDEO_RAM                 
0x9063     99        VIDEO_RAM                 
0x9064     100       VIDEO_RAM                 
0x9065     101       VIDEO_RAM                 
0x9066     102       VIDEO_RAM                 
0x9067     103       VIDEO_RAM                 
0x9068     104       VIDEO_RAM                 
0x9069     105       VIDEO_RAM                 
0x906A     106       VIDEO_RAM                 
0x906B     107       VIDEO_RAM                 
0x906C     108       VIDEO_RAM                 
0x906D     109       VIDEO_RAM                 
0x906E     110       VIDEO_RAM                 
0x906F     111       VIDEO_RAM                 
0x9070     112       VIDEO_RAM                 
0x9071     113       VIDEO_RAM                 
0x9072     114       VIDEO_RAM                 
0x9073     115       VIDEO_RAM                 
0x9074     116       VIDEO_RAM                 
0x9075     117       VIDEO_RAM                 
0x9076     118       VIDEO_RAM                 
0x9077     119       VIDEO_RAM                 
0x9078     120       VIDEO_RAM                 
0x9079     121       VIDEO_RAM                 
0x907A     122       VIDEO_RAM                 
0x907B     123       VIDEO_RAM                 
0x907C     124       VIDEO_RAM                 
0x907D     125       VIDEO_RAM                 
0x907E     126       VIDEO_RAM                 
0x907F     127       VIDEO_RAM                 
0x9080     128       VIDEO_RAM                 
0x9081     129       VIDEO_RAM                 
0x9082     130       VIDEO_RAM                 
0x9083     131       VIDEO_RAM                 
0x9084     132       VIDEO_RAM                 
0x9085     133       VIDEO_RAM                 
0x9086     134       VIDEO_RAM                 
0x9087     135       VIDEO_RAM                 
0x9088     136       VIDEO_RAM                 
0x9089     137       VIDEO_RAM                 
0x908A     138       VIDEO_RAM                 
0x908B     139       VIDEO_RAM                 
0x908C     140       VIDEO_RAM                 
0x908D     141       VIDEO_RAM                 
0x908E     142       VIDEO_RAM                 
0x908F     143       VIDEO_RAM                 
0x9090     144       VIDEO_RAM                 
0x9091     145       VIDEO_RAM                 
0x9092     146       VIDEO_RAM                 
0x9093     147       VIDEO_RAM                 
0x9094     148       VIDEO_RAM                 
0x9095     149       VIDEO_RAM                 
0x9096     150       VIDEO_RAM                 
0x9097     151       VIDEO_RAM                 
0x9098     152       VIDEO_RAM                 
0x9099     153       VIDEO_RAM                 
0x909A     154       VIDEO_RAM                 
0x909B     155       VIDEO_RAM                 
0x909C     156       VIDEO_RAM                 
0x909D     157       VIDEO_RAM                 
0x909E     158       VIDEO_RAM                 
0x909F     159       VIDEO_RAM                 
0x90A0     160       VIDEO_RAM                 
0x90A1     161       VIDEO_RAM                 
0x90A2     162       VIDEO_RAM                 
0x90A3     163       VIDEO_RAM                 
0x90A4     164       VIDEO_RAM                 
0x90A5     165       VIDEO_RAM                 
0x90A6     166       VIDEO_RAM                 
0x90A7     167       VIDEO_RAM                 
0x90A8     168       VIDEO_RAM                 
0x90A9     169       VIDEO_RAM                 
0x90AA     170       VIDEO_RAM                 
0x90AB     171       VIDEO_RAM                 
0x90AC     172       VIDEO_RAM                 
0x90AD     173       VIDEO_RAM                 
0x90AE     174       VIDEO_RAM                 
0x90AF     175       VIDEO_RAM                 
0x90B0     176       VIDEO_RAM                 
0x90B1     177       VIDEO_RAM                 
0x90B2     178       VIDEO_RAM                 
0x90B3     179       VIDEO_RAM                 
0x90B4     180       VIDEO_RAM                 
0x90B5     181       VIDEO_RAM                 
0x90B6     182       VIDEO_RAM                 
0x90B7     183       VIDEO_RAM                 
0x90B8     184       VIDEO_RAM                 
0x90B9     185       VIDEO_RAM                 
0x90BA     186       VIDEO_RAM                 
0x90BB     187       VIDEO_RAM                 
0x90BC     188       VIDEO_RAM                 
0x90BD     189       VIDEO_RAM                 
0x90BE     190       VIDEO_RAM                 
0x90BF     191       VIDEO_RAM                 
0x90C0     192       VIDEO_RAM                 
0x90C1     193       VIDEO_RAM                 
0x90C2     194       VIDEO_RAM                 
0x90C3     195       VIDEO_RAM                 
0x90C4     196       VIDEO_RAM                 
0x90C5     197       VIDEO_RAM                 
0x90C6     198       VIDEO_RAM                 
0x90C7     199       VIDEO_RAM                 
0x90C8     200       VIDEO_RAM                 
0x90C9     201       VIDEO_RAM                 
0x90CA     202       VIDEO_RAM                 
0x90CB     203       VIDEO_RAM                 
0x90CC     204       VIDEO_RAM                 
0x90CD     205       VIDEO_RAM                 
0x90CE     206       VIDEO_RAM                 
0x90CF     207       VIDEO_RAM                 
0x90D0     208       VIDEO_RAM                 
0x90D1     209       VIDEO_RAM                 
0x90D2     210       VIDEO_RAM                 
0x90D3     211       VIDEO_RAM                 
0x90D4     212       VIDEO_RAM                 
0x90D5     213       VIDEO_RAM                 
0x90D6     214       VIDEO_RAM                 
0x90D7     215       VIDEO_RAM                 
0x90D8     216       VIDEO_RAM                 
0x90D9     217       VIDEO_RAM                 
0x90DA     218       VIDEO_RAM                 
0x90DB     219       VIDEO_RAM                 
0x90DC     220       VIDEO_RAM                 
0x90DD     221       VIDEO_RAM                 
0x90DE     222       VIDEO_RAM                 
0x90DF     223       VIDEO_RAM                 
0x90E0     224       VIDEO_RAM                 
0x90E1     225       VIDEO_RAM                 
0x90E2     226       VIDEO_RAM                 
0x90E3     227       VIDEO_RAM                 
0x90E4     228       VIDEO_RAM                 
0x90E5     229       VIDEO_RAM                 
0x90E6     230       VIDEO_RAM                 
0x90E7     231       VIDEO_RAM                 
0x90E8     232       VIDEO_RAM                 
0x90E9     233       VIDEO_RAM                 
0x90EA     234       VIDEO_RAM                 
0x90EB     235       VIDEO_RAM                 
0x90EC     236       VIDEO_RAM                 
0x90ED     237       VIDEO_RAM                 
0x90EE     238       VIDEO_RAM                 
0x90EF     239       VIDEO_RAM                 
0x90F0     240       VIDEO_RAM                 
0x90F1     241       VIDEO_RAM                 
0x90F2     242       VIDEO_RAM                 
0x90F3     243       VIDEO_RAM                 
0x90F4     244       VIDEO_RAM                 
0x90F5     245       VIDEO_RAM                 
0x90F6     246       VIDEO_RAM                 
0x90F7     247       VIDEO_RAM                 
0x90F8     248       VIDEO_RAM                 
0x90F9     249       VIDEO_RAM                 
0x90FA     250       VIDEO_RAM                 
0x90FB     251       VIDEO_RAM                 
0x90FC     252       VIDEO_RAM                 
0x90FD     253       VIDEO_RAM                 
0x90FE     254       VIDEO_RAM                 
0x90FF     255       VIDEO_RAM                 
0x9100     0         VIDEO_RAM                 
0x9101     1         VIDEO_RAM                 
0x9102     2         VIDEO_RAM                 
0x9103     3         VIDEO_RAM                 
0x9104     4         VIDEO_RAM                 
0x9105     5         VIDEO_RAM                 
0x9106     6         VIDEO_RAM                 
0x9107     7         VIDEO_RAM                 
0x9108     8         VIDEO_RAM                 
0x9109     9         VIDEO_RAM                 
0x910A     10        VIDEO_RAM                 
0x910B     11        VIDEO_RAM                 
0x910C     12        VIDEO_RAM                 
0x910D     13        VIDEO_RAM                 
0x910E     14        VIDEO_RAM                 
0x910F     15        VIDEO_RAM                 
0x9110     16        VIDEO_RAM                 
0x9111     17        VIDEO_RAM                 
0x9112     18        VIDEO_RAM                 
0x9113     19        VIDEO_RAM                 
0x9114     20        VIDEO_RAM                 
0x9115     21        VIDEO_RAM                 
0x9116     22        VIDEO_RAM                 
0x9117     23        VIDEO_RAM                 
0x9118     24        VIDEO_RAM                 
0x9119     25        VIDEO_RAM                 
0x911A     26        VIDEO_RAM                 
0x911B     27        VIDEO_RAM                 
0x911C     28        VIDEO_RAM                 
0x911D     29        VIDEO_RAM                 
0x911E     30        VIDEO_RAM                 
0x911F     31        VIDEO_RAM                 
0x9120     32        VIDEO_RAM                 
0x9121     33        VIDEO_RAM                 
0x9122     34        VIDEO_RAM                 
0x9123     35        VIDEO_RAM                 
0x9124     36        VIDEO_RAM                 
0x9125     37        VIDEO_RAM                 
0x9126     38        VIDEO_RAM                 
0x9127     39        VIDEO_RAM                 
0x9128     40        VIDEO_RAM                 
0x9129     41        VIDEO_RAM                 
0x912A     42        VIDEO_RAM                 
0x912B     43        VIDEO_RAM                 
0x912C     44        VIDEO_RAM                 
0x912D     45        VIDEO_RAM                 
0x912E     46        VIDEO_RAM                 
0x912F     47        VIDEO_RAM                 
0x9130     48        VIDEO_RAM                 
0x9131     49        VIDEO_RAM                 
0x9132     50        VIDEO_RAM                 
0x9133     51        VIDEO_RAM                 
0x9134     52        VIDEO_RAM                 
0x9135     53        VIDEO_RAM                 
0x9136     54        VIDEO_RAM                 
0x9137     55        VIDEO_RAM                 
0x9138     56        VIDEO_RAM                 
0x9139     57        VIDEO_RAM                 
0x913A     58        VIDEO_RAM                 
0x913B     59        VIDEO_RAM                 
0x913C     60        VIDEO_RAM                 
0x913D     61        VIDEO_RAM                 
0x913E     62        VIDEO_RAM                 
0x913F     63        VIDEO_RAM                 
0x9140     64        VIDEO_RAM                 
0x9141     65        VIDEO_RAM                 
0x9142     66        VIDEO_RAM                 
0x9143     67        VIDEO_RAM                 
0x9144     68        VIDEO_RAM                 
0x9145     69        VIDEO_RAM                 
0x9146     70        VIDEO_RAM                 
0x9147     71        VIDEO_RAM                 
0x9148     72        VIDEO_RAM                 
0x9149     73        VIDEO_RAM                 
0x914A     74        VIDEO_RAM                 
0x914B     75        VIDEO_RAM                 
0x914C     76        VIDEO_RAM                 
0x914D     77        VIDEO_RAM                 
0x914E     78        VIDEO_RAM                 
0x914F     79        VIDEO_RAM                 
0x9150     80        VIDEO_RAM                 
0x9151     81        VIDEO_RAM                 
0x9152     82        VIDEO_RAM                 
0x9153     83        VIDEO_RAM                 
0x9154     84        VIDEO_RAM                 
0x9155     85        VIDEO_RAM                 
0x9156     86        VIDEO_RAM                 
0x9157     87        VIDEO_RAM                 
0x9158     88        VIDEO_RAM                 
0x9159     89        VIDEO_RAM                 
0x915A     90        VIDEO_RAM                 
0x915B     91        VIDEO_RAM                 
0x915C     92        VIDEO_RAM                 
0x915D     93        VIDEO_RAM                 
0x915E     94        VIDEO_RAM                 
0x915F     95        VIDEO_RAM                 
0x9160     96        VIDEO_RAM                 
0x9161     97        VIDEO_RAM                 
0x9162     98        VIDEO_RAM                 
0x9163     99        VIDEO_RAM                 
0x9164     100       VIDEO_RAM                 
0x9165     101       VIDEO_RAM                 
0x9166     102       VIDEO_RAM                 
0x9167     103       VIDEO_RAM                 
0x9168     104       VIDEO_RAM                 
0x9169     105       VIDEO_RAM                 
0x916A     106       VIDEO_RAM                 
0x916B     107       VIDEO_RAM                 
0x916C     108       VIDEO_RAM                 
0x916D     109       VIDEO_RAM                 
0x916E     110       VIDEO_RAM                 
0x916F     111       VIDEO_RAM                 
0x9170     112       VIDEO_RAM                 
0x9171     113       VIDEO_RAM                 
0x9172     114       VIDEO_RAM                 
0x9173     115       VIDEO_RAM                 
0x9174     116       VIDEO_RAM                 
0x9175     117       VIDEO_RAM                 
0x9176     118       VIDEO_RAM                 
0x9177     119       VIDEO_RAM                 
0x9178     120       VIDEO_RAM                 
0x9179     121       VIDEO_RAM                 
0x917A     122       VIDEO_RAM                 
0x917B     123       VIDEO_RAM                 
0x917C     124       VIDEO_RAM                 
0x917D     125       VIDEO_RAM                 
0x917E     126       VIDEO_RAM                 
0x917F     127       VIDEO_RAM                 
0x9180     128       VIDEO_RAM                 
0x9181     129       VIDEO_RAM                 
0x9182     130       VIDEO_RAM                 
0x9183     131       VIDEO_RAM                 
0x9184     132       VIDEO_RAM                 
0x9185     133       VIDEO_RAM                 
0x9186     134       VIDEO_RAM                 
0x9187     135       VIDEO_RAM                 
0x9188     136       VIDEO_RAM                 
0x9189     137       VIDEO_RAM                 
0x918A     138       VIDEO_RAM                 
0x918B     139       VIDEO_RAM                 
0x918C     140       VIDEO_RAM                 
0x918D     141       VIDEO_RAM                 
0x918E     142       VIDEO_RAM                 
0x918F     143       VIDEO_RAM                 
0x9190     144       VIDEO_RAM                 
0x9191     145       VIDEO_RAM                 
0x9192     146       VIDEO_RAM                 
0x9193     147       VIDEO_RAM                 
0x9194     148       VIDEO_RAM                 
0x9195     149       VIDEO_RAM                 
0x9196     150       VIDEO_RAM                 
0x9197     151       VIDEO_RAM                 
0x9198     152       VIDEO_RAM                 
0x9199     153       VIDEO_RAM                 
0x919A     154       VIDEO_RAM                 
0x919B     155       VIDEO_RAM                 
0x919C     156       VIDEO_RAM                 
0x919D     157       VIDEO_RAM                 
0x919E     158       VIDEO_RAM                 
0x919F     159       VIDEO_RAM                 
0x91A0     160       VIDEO_RAM                 
0x91A1     161       VIDEO_RAM                 
0x91A2     162       VIDEO_RAM                 
0x91A3     163       VIDEO_RAM                 
0x91A4     164       VIDEO_RAM                 
0x91A5     165       VIDEO_RAM                 
0x91A6     166       VIDEO_RAM                 
0x91A7     167       VIDEO_RAM                 
0x91A8     168       VIDEO_RAM                 
0x91A9     169       VIDEO_RAM                 
0x91AA     170       VIDEO_RAM                 
0x91AB     171       VIDEO_RAM                 
0x91AC     172       VIDEO_RAM                 
0x91AD     173       VIDEO_RAM                 
0x91AE     174       VIDEO_RAM                 
0x91AF     175       VIDEO_RAM                 
0x91B0     176       VIDEO_RAM                 
0x91B1     177       VIDEO_RAM                 
0x91B2     178       VIDEO_RAM                 
0x91B3     179       VIDEO_RAM                 
0x91B4     180       VIDEO_RAM                 
0x91B5     181       VIDEO_RAM                 
0x91B6     182       VIDEO_RAM                 
0x91B7     183       VIDEO_RAM                 
0x91B8     184       VIDEO_RAM                 
0x91B9     185       VIDEO_RAM                 
0x91BA     186       VIDEO_RAM                 
0x91BB     187       VIDEO_RAM                 
0x91BC     188       VIDEO_RAM                 
0x91BD     189       VIDEO_RAM                 
0x91BE     190       VIDEO_RAM                 
0x91BF     191       VIDEO_RAM                 
0x91C0     192       VIDEO_RAM                 
0x91C1     193       VIDEO_RAM                 
0x91C2     194       VIDEO_RAM                 
0x91C3     195       VIDEO_RAM                 
0x91C4     196       VIDEO_RAM                 
0x91C5     197       VIDEO_RAM                 
0x91C6     198       VIDEO_RAM                 
0x91C7     199       VIDEO_RAM                 
0x91C8     200       VIDEO_RAM                 
0x91C9     201       VIDEO_RAM                 
0x91CA     202       VIDEO_RAM                 
0x91CB     203       VIDEO_RAM                 
0x91CC     204       VIDEO_RAM                 
0x91CD     205       VIDEO_RAM                 
0x91CE     206       VIDEO_RAM                 
0x91CF     207       VIDEO_RAM                 
0x91D0     208       VIDEO_RAM                 
0x91D1     209       VIDEO_RAM                 
0x91D2     210       VIDEO_RAM                 
0x91D3     211       VIDEO_RAM                 
0x91D4     212       VIDEO_RAM                 
0x91D5     213       VIDEO_RAM                 
0x91D6     214       VIDEO_RAM                 
0x91D7     215       VIDEO_RAM                 
0x91D8     216       VIDEO_RAM                 
0x91D9     217       VIDEO_RAM                 
0x91DA     218       VIDEO_RAM                 
0x91DB     219       VIDEO_RAM                 
0x91DC     220       VIDEO_RAM                 
0x91DD     221       VIDEO_RAM                 
0x91DE     222       VIDEO_RAM                 
0x91DF     223       VIDEO_RAM                 
0x91E0     224       VIDEO_RAM                 
0x91E1     225       VIDEO_RAM                 
0x91E2     226       VIDEO_RAM                 
0x91E3     227       VIDEO_RAM                 
0x91E4     228       VIDEO_RAM                 
0x91E5     229       VIDEO_RAM                 
0x91E6     230       VIDEO_RAM                 
0x91E7     231       VIDEO_RAM                 
0x91E8     232       VIDEO_RAM                 
0x91E9     233       VIDEO_RAM                 
0x91EA     234       VIDEO_RAM                 
0x91EB     235       VIDEO_RAM                 
0x91EC     236       VIDEO_RAM                 
0x91ED     237       VIDEO_RAM                 
0x91EE     238       VIDEO_RAM                 
0x91EF     239       VIDEO_RAM                 
0x91F0     240       VIDEO_RAM                 
0x91F1     241       VIDEO_RAM                 
0x91F2     242       VIDEO_RAM                 
0x91F3     243       VIDEO_RAM                 
0x91F4     244       VIDEO_RAM                 
0x91F5     245       VIDEO_RAM                 
0x91F6     246       VIDEO_RAM                 
0x91F7     247       VIDEO_RAM                 
0x91F8     248       VIDEO_RAM                 
0x91F9     249       VIDEO_RAM                 
0x91FA     250       VIDEO_RAM                 
0x91FB     251       VIDEO_RAM                 
0x91FC     252       VIDEO_RAM                 
0x91FD     253       VIDEO_RAM                 
0x91FE     254       VIDEO_RAM                 
0x91FF     255       VIDEO_RAM                 
0x9200     0         VIDEO_RAM                 
0x9201     1         VIDEO_RAM                 
0x9202     2         VIDEO_RAM                 
0x9203     3         VIDEO_RAM                 
0x9204     4         VIDEO_RAM                 
0x9205     5         VIDEO_RAM                 
0x9206     6         VIDEO_RAM                 
0x9207     7         VIDEO_RAM                 
0x9208     8         VIDEO_RAM                 
0x9209     9         VIDEO_RAM                 
0x920A     10        VIDEO_RAM                 
0x920B     11        VIDEO_RAM                 
0x920C     12        VIDEO_RAM                 
0x920D     13        VIDEO_RAM                 
0x920E     14        VIDEO_RAM                 
0x920F     15        VIDEO_RAM                 
0x9210     16        VIDEO_RAM                 
0x9211     17        VIDEO_RAM                 
0x9212     18        VIDEO_RAM                 
0x9213     19        VIDEO_RAM                 
0x9214     20        VIDEO_RAM                 
0x9215     21        VIDEO_RAM                 
0x9216     22        VIDEO_RAM                 
0x9217     23        VIDEO_RAM                 
0x9218     24        VIDEO_RAM                 
0x9219     25        VIDEO_RAM                 
0x921A     26        VIDEO_RAM                 
0x921B     27        VIDEO_RAM                 
0x921C     28        VIDEO_RAM                 
0x921D     29        VIDEO_RAM                 
0x921E     30        VIDEO_RAM                 
0x921F     31        VIDEO_RAM                 
0x9220     32        VIDEO_RAM                 
0x9221     33        VIDEO_RAM                 
0x9222     34        VIDEO_RAM                 
0x9223     35        VIDEO_RAM                 
0x9224     36        VIDEO_RAM                 
0x9225     37        VIDEO_RAM                 
0x9226     38        VIDEO_RAM                 
0x9227     39        VIDEO_RAM                 
0x9228     40        VIDEO_RAM                 
0x9229     41        VIDEO_RAM                 
0x922A     42        VIDEO_RAM                 
0x922B     43        VIDEO_RAM                 
0x922C     44        VIDEO_RAM                 
0x922D     45        VIDEO_RAM                 
0x922E     46        VIDEO_RAM                 
0x922F     47        VIDEO_RAM                 
0x9230     48        VIDEO_RAM                 
0x9231     49        VIDEO_RAM                 
0x9232     50        VIDEO_RAM                 
0x9233     51        VIDEO_RAM                 
0x9234     52        VIDEO_RAM                 
0x9235     53        VIDEO_RAM                 
0x9236     54        VIDEO_RAM                 
0x9237     55        VIDEO_RAM                 
0x9238     56        VIDEO_RAM                 
0x9239     57        VIDEO_RAM                 
0x923A     58        VIDEO_RAM                 
0x923B     59        VIDEO_RAM                 
0x923C     60        VIDEO_RAM                 
0x923D     61        VIDEO_RAM                 
0x923E     62        VIDEO_RAM                 
0x923F     63        VIDEO_RAM                 
0x9240     64        VIDEO_RAM                 
0x9241     65        VIDEO_RAM                 
0x9242     66        VIDEO_RAM                 
0x9243     67        VIDEO_RAM                 
0x9244     68        VIDEO_RAM                 
0x9245     69        VIDEO_RAM                 
